,min_dist,min_dur
2699,92885.79,4614.38
2700,111040.22,5415.54
2701,51384.57,2937.05
2702,117930.82,5692.26
2703,8319.06,952.09
2704,24441.08,2373.52
2705,80759.44,4766.43
2706,80759.44,4766.43
2707,15410.38,1555.56
2708,22110.34,1696.31
2709,115882.9,5755.73
2710,58311.39,3198.19
2711,10302.06,1321.38
2712,36310.47,2416.92
2713,46161.1,2623.15
2714,47241.28,2598.03
2715,4554.65,622.64
2716,12709.0,1184.42
2717,48156.7,2849.31
2718,46146.65,2797.19
2719,48070.8,3396.78
2720,11154.8,1071.79
2721,21218.81,2197.28
2722,100199.2,5794.28
2723,1394.26,199.06
2724,1051.44,176.32
2725,116340.35,5334.97
2726,141174.28,6983.9
2727,152479.48,7113.61
2728,33542.96,2046.11
2729,23722.29,1795.65
2730,48368.63,2728.24
2731,1230.37,182.17
2732,54849.86,2902.96
2733,3373.25,420.2
2734,2867.61,418.73
2735,22352.61,1686.41
2736,1771.01,253.29
2737,120157.98,5247.64
2738,9143.88,1000.56
2739,112727.11,5014.13
2740,36275.3,2229.21
2741,113204.21,5047.68
2742,8685.65,941.64
2743,3597.12,538.99
2744,10967.29,1102.5
2745,119293.4,5589.42
2746,122851.3,5849.22
2747,15696.88,1336.14
2748,183271.63,8257.81
2749,14122.51,1413.06
2750,38106.87,2490.25
2751,119393.8,5679.06
2752,110737.23,4925.35
2753,122710.75,5886.1
2754,17724.2,1503.72
2755,16137.46,1335.17
2756,708.07,129.33
2757,278836.91,11897.67
2758,128766.58,6230.31
2759,9665.95,1028.9
2760,107109.09,5235.41
2761,90703.59,4376.15
2762,88910.61,4196.14
2763,41623.68,3001.63
2764,8653.92,944.59
2765,115793.64,5272.22
2766,113968.38,5124.47
2767,17330.16,1715.61
2768,35337.96,2532.08
2769,161042.44,7612.88
2770,17125.23,1406.75
2771,25940.11,2023.45
2772,1527.24,222.7
2773,116992.63,5406.7
2774,10751.92,1052.16
2775,7364.29,987.69
2776,12259.66,1384.9
2777,30548.19,2363.55
2778,256831.17,11451.51
2779,37798.2,2719.02
2780,24340.25,1706.11
2781,541823.94,22694.35
2782,151430.28,7122.76
2783,22711.59,1797.94
2784,14280.32,1334.59
2785,25295.04,1920.46
2786,3175.06,417.98
2787,116730.06,5390.95
2788,126235.63,5785.86
2789,114929.5,5197.96
2790,23110.41,1748.47
2791,16087.62,1614.08
2792,1394.26,199.06
2793,51705.43,2792.37
2794,12107.74,1388.61
2795,3582.01,480.63
2796,652.25,120.31
2797,1725.49,241.09
2798,5217.64,693.92
2799,114357.32,5233.46
2800,17578.4,1712.56
2801,17400.58,1639.35
2802,96040.83,4692.21
2803,316155.16,14836.33
2804,31681.85,2482.35
2805,942.6,145.26
2806,122908.22,6080.46
2807,5308.06,811.8
2808,124523.33,6020.53
2809,27072.52,2554.95
2810,3052.23,450.32
2811,2104.82,276.7
2812,25491.08,1788.52
2813,38238.31,2450.84
2814,1485.7,217.83
2815,3052.23,450.32
2816,153882.0,7471.87
2817,158290.86,7553.78
2818,150615.34,7042.54
2819,877.84,133.9
2820,126439.7,5856.94
2821,6876.0,888.64
2822,5687.58,668.59
2823,543151.5,22762.9
2824,117455.31,5477.11
2825,1223.65,174.6
2826,108876.52,5497.1
2827,207935.7,9687.36
2828,126287.84,5512.53
2829,34329.78,2102.28
2830,156414.52,7374.77
2831,10971.54,1102.78
2832,49574.71,2828.99
2833,37405.97,2658.83
2834,103704.3,5307.01
2835,39239.2,2422.64
2836,87384.62,5496.93
2837,17612.8,1467.57
2838,30236.9,1944.14
2839,419.16,72.3
2840,14684.34,1553.22
2841,17738.47,1727.44
2842,20095.95,1863.32
2843,947.53,138.87
2844,1995.06,264.58
2845,41172.05,2812.76
2846,40924.83,2844.48
2847,151408.08,7124.26
2848,2233.01,317.97
2849,9050.68,1203.74
2850,574.41,99.79
2851,120207.59,5804.78
2852,52970.72,2799.21
2853,115011.1,5192.58
2854,3447.84,457.81
2855,152503.33,7241.29
2856,125606.55,5682.77
2857,61603.62,3282.93
2858,11501.67,1089.75
2859,28615.09,2202.6
2860,30328.5,2342.29
2861,1455.95,207.94
2862,5793.35,698.02
2863,15083.16,1556.47
2864,15736.94,1668.5
2865,23145.21,2246.33
2866,18279.4,1784.43
2867,16324.65,1374.15
2868,53874.68,3146.9
2869,102150.5,4905.15
2870,148665.89,6862.01
2871,2947.95,395.03
2872,8326.18,929.07
2873,16214.81,1700.5
2874,2820.94,437.39
2875,540697.81,22583.71
2876,113204.21,5047.68
2877,13448.18,1343.13
2878,12273.91,1325.49
2879,5835.23,706.09
2880,151054.7,7107.84
2881,86684.48,4267.58
2882,33472.84,2667.27
2883,31499.48,2088.5
2884,17880.15,1894.3
2885,32958.81,2237.93
2886,17497.31,1908.06
2887,2065.94,288.04
2888,99051.19,4976.83
2889,4674.68,569.18
2890,38604.01,2747.67
2891,5437.57,632.62
2892,30402.48,2010.78
2893,23897.33,1669.65
2894,29900.51,2207.23
2895,109967.1,5637.39
2896,153662.08,6951.21
2897,56526.21,3133.93
2898,12020.27,1341.8
2899,151819.81,7051.08
2900,25585.06,1788.19
2901,92814.25,4645.04
2902,29550.22,1960.42
2903,111641.45,5451.99
2904,8944.42,980.97
2905,121106.8,5805.23
2906,8209.56,1152.07
2907,13668.81,1236.17
2908,10963.33,1424.62
2909,12818.83,1164.55
2910,17363.28,1480.4
2911,150678.45,7052.1
2912,7580.79,821.52
2913,114009.9,6512.65
2914,23684.62,1654.63
2915,283029.38,13094.07
2916,16758.76,1696.24
2917,152278.67,7222.03
2918,114270.05,5675.76
2919,1456.77,211.42
2920,22251.59,1522.53
2921,107326.5,5224.02
2922,111289.86,5511.54
2923,1768.53,230.84
2924,79561.59,3903.75
2925,36447.98,2452.29
2926,2087.6,281.6
2927,89406.62,4287.0
2928,8079.51,1084.65
2929,8073.62,1083.8
2930,65881.55,3561.79
2931,90654.53,4594.74
2932,2482.86,333.27
2933,16532.88,1367.78
2934,1068.44,163.7
2935,1068.44,163.7
2936,3542.47,469.5
2937,43058.98,2405.1
2938,244635.53,11600.43
2939,34681.75,2799.94
2940,10453.09,1343.76
2941,9982.67,1153.02
2942,152480.69,7282.98
2943,54993.55,3361.94
2944,79629.74,4250.54
2945,103741.9,6000.77
2946,37958.99,2547.65
2947,15938.09,1489.21
2948,50031.47,2887.89
2949,151500.91,7018.7
2950,6250.51,773.37
2951,29114.96,2750.6
2952,23098.08,2119.7
2953,34978.07,2857.55
2954,42998.26,2638.62
2955,39300.73,2789.38
2956,134312.31,6084.97
2957,1455.95,207.94
2958,1630.43,214.88
2959,92966.1,4412.69
2960,150783.36,7089.45
2961,35035.03,2860.11
