,min_dist,min_dur
2254,32455.34,1832.64
2255,2941.58,414.5
2256,82959.24,3685.0
2257,117311.38,5143.72
2258,131345.03,5960.85
2259,91037.05,4057.75
2260,854.91,147.2
2261,3095.47,424.91
2262,802.62,119.31
2263,20860.24,1441.51
2264,251437.69,9897.61
2265,453.98,95.41
2266,1567.43,180.1
2267,1567.43,180.1
2268,709.92,130.13
2269,2530.04,295.8
2270,2530.04,295.8
2271,751.0,124.47
2272,1583.42,252.52
2273,1108.12,166.67
2274,116801.45,5289.24
2275,1661.91,220.38
2276,510.65,73.58
2277,68215.85,4164.49
2278,1680.57,194.72
2279,56762.34,2694.55
2280,1242.68,185.43
2281,17023.89,1383.97
2282,1152.68,126.27
2283,3892.26,463.54
2284,1656.28,243.58
2285,2151.63,297.87
2286,1327.97,202.51
2287,1097.13,122.95
2288,761.04,94.21
2289,779.25,134.35
2290,3576.58,389.04
2291,36931.98,2207.28
2292,2190.94,297.38
2293,1152.68,126.27
2294,1255.3,165.34
2295,276295.69,11941.29
2296,15370.44,1180.64
2297,988.9,208.7
2298,2228.48,268.89
2299,4106.14,506.75
2300,713.38,103.5
2301,20841.52,1431.06
2302,14066.34,949.5
2303,927.18,184.07
2304,1604.97,245.06
2305,66976.27,4018.42
2306,3997.66,468.98
2307,457.56,59.34
2308,632.28,103.1
2309,110793.0,5321.26
2310,6141.72,595.25
2311,164975.81,8108.48
2312,21044.07,1348.06
2313,683.9,86.26
2314,1493.57,206.7
2315,1522.58,172.23
2316,2631.24,248.1
2317,116056.94,5043.07
2318,118351.16,5224.37
2319,2067.57,256.54
2320,4105.21,546.77
2321,812.18,121.61
2322,1678.27,226.88
2323,7686.47,800.16
2324,327582.66,14730.54
2325,27262.61,1589.74
2326,14762.19,1272.05
2327,60052.63,3087.4
2328,40705.85,2153.27
2329,1738.9,222.13
2330,1686.36,198.67
2331,406.58,95.0
2332,27262.61,1589.74
2333,838.54,142.64
2334,61590.74,3135.6
2335,1484.97,179.1
2336,59010.28,2836.24
2337,277.45,62.09
2338,44775.96,2300.67
2339,73602.13,3629.35
2340,838.54,142.64
2341,988.71,130.46
2342,2025.33,284.57
2343,915.2,156.08
2344,915.2,156.08
2345,287.54,42.03
2346,1433.59,235.01
2347,769.8,108.28
2348,761.26,134.91
2349,1670.01,262.67
2350,3786.47,493.01
2351,1047.96,154.28
2352,1003.87,159.83
2353,4062.15,462.59
2354,3472.8,375.93
2355,305.5,60.58
2356,1520.15,233.53
2357,83997.12,3984.52
2358,70983.45,3406.77
2359,895.91,114.65
2360,94038.77,4345.99
2361,5120.79,549.12
2362,35813.31,1817.8
2363,2084.75,249.24
2364,3441.68,406.27
2365,3282.64,387.93
2366,22488.01,1381.88
2367,224091.34,9754.31
2368,62582.43,2941.61
2369,89022.47,3976.98
2370,596.46,68.94
2371,287.74,63.13
2372,121.7,27.5
2373,1228.54,107.81
2374,1506.01,182.27
2375,2550.16,321.22
2376,1122.59,175.26
2377,1733.82,269.93
2378,92339.45,4191.35
2379,806.54,122.74
2380,1051.11,156.04
2381,22715.68,1347.52
2382,48150.65,2429.34
2383,1641.67,249.87
2384,241.65,42.01
2385,282.98,40.54
2386,9170.09,943.29
2387,250.09,37.25
2388,246.7,53.97
2389,634.77,112.5
2390,2329.94,260.2
2391,75722.15,4554.29
2392,3311.38,337.44
2393,58339.98,2777.38
2394,247.68,54.2
2395,23368.08,1209.07
2396,685.95,117.29
2397,1510.48,214.76
2398,76051.5,4074.78
2399,277909.16,12184.84
2400,1589.16,285.76
2401,4338.85,477.43
2402,70175.7,3441.68
2403,40928.71,2205.82
2404,2095.17,261.6
2405,761.26,134.91
2406,700.6,129.28
2407,61565.91,3159.86
2408,224113.38,9738.14
2409,58851.54,2858.81
2410,2388.26,319.09
2411,43416.65,2615.14
2412,74409.74,3667.11
2413,2472.6,288.47
2414,529.9,73.89
2415,116754.95,5278.07
2416,28303.29,1540.25
2417,21740.72,1341.38
2418,69220.84,2971.62
2419,2873.57,293.5
2420,46145.52,2787.52
2421,75933.99,3827.01
2422,15730.86,1289.56
2423,9295.9,678.35
2424,1038.19,194.58
2425,893.79,120.59
2426,2889.82,322.77
2427,6576.19,721.98
2428,1208.55,192.36
2429,24335.72,1304.21
2430,24399.81,1309.33
2431,48972.49,2698.2
2432,3371.52,350.89
2433,2349.07,354.45
2434,92630.23,4220.38
2435,95836.67,4587.12
2436,81124.3,4109.6
2437,8678.46,667.35
2438,365.34,60.47
2439,4433.36,459.16
2440,2347.55,321.5
2441,2622.96,342.25
2442,51289.16,2387.64
2443,159.53,34.31
2444,49059.38,2785.77
2445,1461.52,229.4
2446,262065.63,12722.5
2447,76923.73,4704.42
2448,40477.93,2161.0
2449,30980.56,1658.64
2450,1655.95,257.36
2451,130402.43,5996.65
2452,3340.83,341.85
2453,46153.27,2831.99
2454,437.88,64.57
2455,36092.63,2089.9
2456,20219.17,1301.82
2457,78529.73,3584.61
2458,1830.79,281.96
2459,63187.05,3860.55
2460,959.6,123.0
2461,1680.84,265.27
2462,32.01,3.84
2463,128956.75,5852.88
2464,7129.6,598.44
2465,58797.55,2879.32
2466,6363.91,663.4
2467,845.21,85.1
2468,53183.94,2595.32
2469,7574.37,836.28
2470,20956.17,1406.79
2471,287.54,42.03
2472,6208.06,676.54
2473,1254.35,200.29
2474,3323.34,390.77
2475,1050.09,113.69
2476,42803.36,2511.56
2477,373.45,64.22
2478,1696.73,234.09
2479,55385.59,2606.44
2480,5397.23,603.85
2481,211.55,36.05
2482,101842.33,4490.92
2483,20028.19,1289.62
2484,222.01,45.08
2485,902.57,184.65
2486,84415.97,4292.62
2487,225444.41,9864.43
2488,1234.2,179.84
2489,97051.7,4614.63
2490,1917.41,344.37
2491,4291.83,355.92
2492,2057.34,280.83
2493,3005.61,342.83
2494,1570.18,236.4
2495,104168.76,5006.94
2496,381.6,63.29
2497,5723.99,619.28
2498,763.32,95.99
2499,1052.36,129.16
2500,2114.36,231.93
2501,1291.58,255.36
2502,58276.68,2812.39
2503,1287.73,133.99
2504,902.17,151.41
2505,47127.03,2475.39
2506,249001.69,10039.91
2507,1602.42,225.26
2508,5448.14,604.45
2509,36272.13,1785.56
2510,309.3,27.03
2511,1217.72,269.73
2512,3063.8,281.18
2513,96258.24,4568.58
2514,1625.52,236.53
2515,2698.79,325.84
2516,5422.28,660.98
2517,1409.62,152.05
2518,1679.04,268.32
2519,613.79,93.17
2520,5576.27,574.79
2521,2294.82,341.43
2522,77703.73,3799.03
2523,1641.67,249.87
2524,1306.8,188.81
2525,592.61,99.25
2526,1466.28,216.65
2527,9656.18,937.29
2528,68029.88,4371.26
2529,4301.06,541.72
2530,5005.31,565.59
2531,888.36,128.85
2532,77600.76,4754.46
2533,1160.05,134.54
2534,246.7,53.97
2535,853.74,144.21
2536,1533.15,192.79
2537,1460.15,246.95
2538,44202.4,2632.56
2539,2445.88,269.28
2540,1734.16,189.84
2541,1083.18,139.81
2542,1271.38,165.88
2543,222621.09,9258.72
2544,27870.43,1676.93
2545,498.01,99.02
2546,2615.99,299.34
2547,23871.73,1637.89
2548,4462.42,565.06
2549,8619.84,950.02
2550,529.9,73.89
2551,1752.07,233.9
2552,23651.63,1625.27
2553,42678.94,2496.0
2554,508.65,122.55
2555,1049.38,117.1
2556,2235.65,307.67
2557,505.03,65.64
2558,244340.05,9467.45
2559,1118.53,182.88
2560,249.93,59.98
2561,6349.62,649.07
2562,1641.67,249.87
2563,1627.75,186.78
2564,1532.3,223.48
2565,939.68,132.61
2566,10026.44,996.37
2567,9053.92,956.21
2568,957.56,168.53
2569,2244.68,250.66
2570,2041.54,257.23
2571,6807.58,762.86
2572,31897.3,1760.55
2573,1794.07,302.26
2574,15111.74,1064.22
2575,524.14,84.69
2576,3944.96,495.39
2577,414.06,96.27
2578,11287.31,918.56
2579,1375.61,212.36
2580,1760.08,257.67
2581,95989.2,3748.74
2582,2122.84,247.46
2583,425.1,54.98
2584,1517.4,267.98
2585,752.64,117.03
2586,163430.19,7595.89
2587,993.77,155.27
2588,4462.83,498.48
2589,97377.54,4734.01
2590,1525.92,206.26
2591,1062.29,177.78
2592,1284.47,194.43
2593,243661.94,9448.34
2594,1628.21,199.82
2595,124732.23,5742.51
2596,4156.51,359.53
2597,813.53,127.68
2598,37441.51,2280.77
2599,461.11,92.41
2600,813.53,127.68
2601,283.97,65.58
2602,118464.36,5275.95
2603,2247.86,291.21
2604,1502.16,206.51
2605,1581.26,315.19
2606,332.53,65.44
2607,2975.69,419.66
2608,1371.2,186.54
2609,940.71,95.13
2610,91794.92,4160.83
2611,107368.66,4847.84
2612,1864.84,226.49
2613,252620.27,11379.08
2614,2173.62,324.0
2615,44415.48,2706.18
2616,77904.95,4719.05
2617,92416.56,4202.2
2618,7463.59,750.98
2619,6598.69,413.97
2620,89811.95,3900.97
2621,40483.78,2169.3
2622,1880.23,268.55
2623,1307.09,220.41
2624,7108.39,770.81
2625,2931.26,331.88
2626,1631.4,201.38
2627,36219.39,2134.54
2628,52558.23,2966.5
2629,532.33,67.59
2630,753.04,100.9
2631,1085.99,209.21
2632,1959.1,297.4
2633,17032.07,949.99
2634,80889.18,4152.34
2635,6211.75,653.88
2636,979.64,151.38
2637,256410.59,9906.32
2638,964.04,134.82
2639,67193.57,3527.75
2640,771.85,129.27
2641,353198.06,14668.85
2642,566.22,62.35
2643,13422.46,839.72
2644,566.22,62.35
2645,7247.74,599.03
2646,2649.89,294.45
2647,2580.62,307.63
2648,275162.06,11814.51
2649,5426.07,528.65
2650,601.44,114.06
2651,769.99,139.38
2652,592.42,91.21
2653,974.41,167.35
2654,1780.41,308.27
2655,89825.02,4425.2
2656,70849.23,3411.29
2657,750.77,95.33
2658,2924.75,324.86
2659,20804.5,1426.56
2660,22845.2,1515.36
2661,4213.12,532.6
2662,448.03,62.75
2663,1631.4,201.38
2664,373.66,78.53
2665,2146.34,267.59
2666,115121.53,5100.72
2667,2167.08,252.11
2668,21759.69,1367.46
2669,223.36,53.6
2670,808.39,111.9
2671,1071.43,137.74
2672,101067.2,4508.22
2673,5319.67,485.58
2674,1585.63,228.82
2675,472.86,77.02
2676,42516.98,1906.58
2677,476.91,77.51
2678,78211.52,3823.2
2679,2366.64,297.27
2680,2003.7,303.78
2681,1525.39,230.63
2682,119969.55,5390.86
2683,305.67,51.88
2684,211.18,37.95
2685,4911.34,587.88
2686,91498.06,4095.57
2687,117677.33,5220.04
2688,251817.09,9931.17
2689,1259.26,149.75
2690,95915.94,4539.21
2691,464.35,74.1
2692,5332.87,770.8
2693,1187.79,112.7
2694,27119.39,1399.16
2695,17803.24,957.6
2696,143127.44,6184.32
2697,3803.83,506.12
2698,2970.89,455.85
2699,61896.56,2883.38
2700,49781.49,2669.71
2701,1206.18,154.72
2702,56672.09,2946.43
2703,980.47,151.96
2704,1083.4,135.51
2705,48824.35,3019.3
2706,48824.35,3019.3
2707,2129.69,217.01
2708,1574.81,210.24
2709,53508.08,3014.65
2710,2770.31,459.54
2711,533.28,61.2
2712,15223.39,1340.75
2713,17392.63,1175.86
2714,16781.41,1102.42
2715,1934.25,228.47
2716,548.59,108.39
2717,23055.25,1528.02
2718,21027.13,1485.58
2719,19096.06,1372.81
2720,1631.4,201.38
2721,1327.46,280.02
2722,68253.52,4044.18
2723,287.14,41.97
2724,489.43,88.04
2725,91729.08,4098.66
2726,83018.64,4255.11
2727,116822.73,5082.73
2728,12048.04,963.93
2729,1062.69,134.76
2730,6114.11,691.24
2731,287.49,56.95
2732,2036.05,257.17
2733,1430.21,205.12
2734,1591.56,238.54
2735,2524.57,469.09
2736,1733.55,265.54
2737,95137.59,3995.93
2738,813.53,127.68
2739,88921.38,3858.47
2740,15232.79,1159.08
2741,89211.61,3864.3
2742,755.54,98.5
2743,1265.66,183.2
2744,1059.51,105.54
2745,99747.68,4372.23
2746,103046.09,4619.28
2747,5242.1,552.8
2748,153849.69,6226.51
2749,635.79,152.58
2750,17066.22,1419.14
2751,94829.64,4452.74
2752,86123.51,3706.33
2753,102904.74,4655.97
2754,6832.63,562.68
2755,1990.36,218.61
2756,913.99,155.79
2757,249101.3,9800.63
2758,96188.07,4490.21
2759,1367.87,170.12
2760,45075.83,2492.73
2761,28316.41,1705.35
2762,26546.07,1525.55
2763,9410.78,876.39
2764,1878.75,243.36
2765,91085.09,4041.38
2766,89325.06,3884.93
2767,3010.84,300.15
2768,6670.96,735.63
2769,129094.59,5870.52
2770,1207.53,152.51
2771,2239.29,243.08
2772,1695.86,257.86
2773,92210.48,4160.34
2774,566.22,62.35
2775,897.08,160.39
2776,1864.18,251.79
2777,7141.46,739.19
2778,224930.63,9778.29
2779,1780.04,237.82
2780,2809.64,250.43
2781,506073.34,20690.83
2782,115688.4,5132.08
2783,1789.53,269.75
2784,1128.58,159.43
2785,5100.12,488.28
2786,1351.91,210.06
2787,92120.56,4164.9
2788,101129.06,4533.6
2789,90476.72,4006.38
2790,2029.37,222.79
2791,3028.69,365.38
2792,287.14,41.97
2793,5459.87,543.24
2794,323.02,77.52
2795,1757.32,271.61
2796,788.37,141.09
2797,329.25,55.9
2798,692.06,112.7
2799,89564.27,3984.06
2800,2805.8,266.88
2801,2855.73,283.57
2802,33495.5,1916.39
2803,255762.47,12244.33
2804,7575.3,892.8
2805,809.78,123.94
2806,98177.41,4840.5
2807,444.8,89.83
2808,99912.68,4804.27
2809,1747.39,239.22
2810,1624.93,245.53
2811,1943.76,272.18
2812,2599.0,330.08
2813,6462.57,518.57
2814,445.67,60.13
2815,1624.93,245.53
2816,119666.64,5474.8
2817,122740.66,5517.5
2818,115015.86,5042.75
2819,1186.14,172.42
2820,101144.33,4612.97
2821,402.79,84.42
2822,520.89,76.42
2823,507389.81,20766.72
2824,92844.05,4240.8
2825,1591.8,207.86
2826,77906.8,3766.89
2827,147703.39,7264.17
2828,102081.87,4366.33
2829,1329.34,213.93
2830,120910.27,5358.07
2831,1055.26,105.27
2832,21782.18,1311.3
2833,5186.16,534.82
2834,72710.18,3578.07
2835,11325.22,808.37
2836,45210.74,2847.96
2837,2000.59,232.79
2838,3509.4,401.63
2839,874.46,151.02
2840,1932.34,257.78
2841,1308.92,130.08
2842,510.72,74.16
2843,313.58,54.48
2844,1026.5,134.0
2845,7285.77,840.8
2846,2518.63,269.65
2847,115715.28,5106.54
2848,592.42,91.21
2849,813.4,168.02
2850,559.34,115.84
2851,95558.59,4564.98
2852,1631.84,268.07
2853,90369.61,3972.29
2854,2244.71,326.49
2855,118435.09,5238.02
2856,65213.97,2955.5
2857,30111.48,1580.19
2858,2589.77,251.19
2859,6173.01,619.3
2860,6746.64,631.21
2861,322.24,47.02
2862,138.74,26.84
2863,1503.07,139.58
2864,1790.53,304.86
2865,2570.29,320.54
2866,1140.15,146.68
2867,6045.15,625.39
2868,6371.41,664.63
2869,22968.42,1198.97
2870,113085.39,4856.91
2871,1140.06,191.79
2872,646.41,91.89
2873,1805.5,201.62
2874,1671.58,261.95
2875,504987.41,20583.17
2876,89211.61,3864.3
2877,467.91,109.22
2878,1161.55,157.3
2879,347.23,62.79
2880,115420.86,5106.16
2881,54815.66,2578.92
2882,1337.65,187.53
2883,5308.36,577.6
2884,2673.78,422.1
2885,10476.26,952.64
2886,872.83,209.47
2887,539.11,75.0
2888,36495.21,2197.07
2889,1506.67,155.35
2890,10458.76,850.46
2891,1098.68,126.13
2892,1763.7,172.75
2893,2942.51,269.89
2894,6816.21,717.42
2895,71915.53,3620.03
2896,93131.62,4092.31
2897,1946.82,251.25
2898,1655.17,229.15
2899,116273.8,5053.45
2900,8824.66,818.32
2901,15511.95,870.43
2902,7631.78,632.3
2903,49057.02,2687.08
2904,1406.64,196.54
2905,96497.33,4572.13
2906,1451.81,284.55
2907,1190.73,218.15
2908,1199.99,164.82
2909,1805.58,209.03
2910,5506.8,668.25
2911,115307.21,5062.07
2912,894.49,139.71
2913,78050.2,4804.59
2914,731.36,145.93
2915,222636.56,10502.06
2916,4011.29,464.74
2917,116418.02,5210.29
2918,51698.67,2909.99
2919,323.06,50.5
2920,3489.48,385.55
2921,44741.1,2459.3
2922,48719.88,2745.86
2923,415.52,52.19
2924,21620.77,1310.29
2925,814.45,105.78
2926,930.13,129.05
2927,27028.73,1613.21
2928,423.55,83.61
2929,429.44,84.45
2930,34429.67,1873.55
2931,58665.91,2852.32
2932,696.13,114.59
2933,2056.05,213.97
2934,605.93,119.68
2935,605.93,119.68
2936,1505.56,230.64
2937,243.95,35.19
2938,184323.97,9015.46
2939,655.63,114.49
2940,677.23,78.46
2941,2423.72,315.63
2942,116887.3,5299.92
2943,8377.94,858.35
2944,47661.39,2499.02
2945,66183.03,4256.33
2946,11115.87,847.06
2947,945.79,161.35
2948,23511.34,1576.94
2949,115957.62,5016.58
2950,4301.06,541.72
2951,1412.87,140.45
2952,2522.03,326.39
2953,904.77,121.97
2954,4060.65,404.63
2955,11065.92,884.34
2956,109835.69,4884.41
2957,322.24,47.02
2958,445.88,64.83
2959,30479.15,1652.67
2960,115277.49,5070.59
2961,551.39,87.62
